date,genotype,food,cond,cue,plateID,animal,response.time,pir,group,paralyzed,TA,data_type
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3694,3.2,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3696,6.7,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3697,8.7,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3698,1.4,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3699,2.6,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3700,5.5,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3701,3.6,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3702,4.1,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3703,1,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3704,9.4,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3705,4.7,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3706,5,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3707,3.6,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3708,2.3,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3709,15.4,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3710,9,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3711,7.1,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3712,2.3,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39,Tyr+TA,oct_1.0,208,3713,9.3,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3714,9.2,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3715,3,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3716,3.4,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3719,3.2,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3720,8.5,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3721,3.9,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3722,8.3,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3723,2,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3724,10,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3725,1.8,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3726,1.1,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3727,1.9,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3728,10.4,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3729,1.4,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3730,2.9,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3731,8,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3732,3,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,209,3733,1.3,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4055,0.8,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4056,1.1,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4057,1.2,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4058,1.9,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4059,2.3,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4060,4.9,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4061,1.2,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4062,1.6,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4063,0.9,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4064,2.2,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4065,1,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4066,1,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4067,0.8,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4068,1.1,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4069,7.8,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4070,1.4,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4071,1.1,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4072,1.6,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4073,1.2,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyrosine,oct_1.0,226,4074,1.1,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4075,2.4,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4076,1.8,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4077,2,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4078,2.8,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4079,4.1,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4080,5.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4081,2.6,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4082,1.3,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4083,1.5,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4084,3,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4085,1.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4086,1.5,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4087,2.5,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4088,1.5,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4089,1.4,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4090,2.5,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4091,5.1,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4092,2,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4093,1.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,OP50,Tyr+TA,oct_1.0,227,4094,2.5,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4095,1.2,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4096,2,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4097,7.7,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4098,1.1,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4099,1.7,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4100,6.7,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4101,2.1,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4102,5.3,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4103,2.4,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4104,4,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4105,3.4,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4106,2.1,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4108,3.6,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4109,1.9,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4110,5.6,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4111,1.3,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4112,5.1,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4113,3.7,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4114,3,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4135,3.2,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4136,5.7,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4138,1.9,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4139,0.9,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4141,2.5,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4142,6.8,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4143,0.9,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4144,2.9,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4145,3.8,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4146,9,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4147,2,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4148,1.6,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4149,4.8,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4150,5.5,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4152,3.2,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,228,4154,1.5,NA,NA,non-paralyzed,0,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4115,3.4,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4116,3.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4117,3.4,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4118,2.8,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4119,10.9,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4120,2.2,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4121,3.9,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4122,6.6,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4123,7.2,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4124,2.8,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4125,3.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4126,4.4,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4127,2.8,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4128,2.1,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4129,3.2,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4130,3.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4131,6.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4132,2.1,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4133,3.2,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4134,3.6,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4155,2.4,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4156,1.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4157,19.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4158,1.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4159,1.6,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4160,5.1,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4161,2.8,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4162,3.7,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4163,1.5,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4164,1.2,NA,NA,non-paralyzed,4,raw
2019_05_06,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,229,4165,2.3,NA,NA,non-paralyzed,4,raw
